counter,col_selection,HISTORY,STEP_FACTOR,LEVEL,WAVELET,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,ACTIVATION1,CONV2,POOL_SIZE1,CONV_POOL2,DENSE_UNITS,DROPOUT,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
1021,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,2,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017782005,0.08557753,510,321,59.51
1022,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,2,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017759916,0.08403985,490,318,57.68
1023,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017860288,0.08649195,489,318,56.62
1024,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017240969,0.082762974,486,318,58.02
1025,[],3,1,2,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.018077045,0.085592269,510,321,57.41
1026,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,2,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017734119,0.084720592,510,321,58.57
1027,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,2,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017462012,0.083242111,490,318,57.53
1028,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017749462,0.085717412,489,318,56.07
1029,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.016977568,0.082117249,486,318,57.37
1030,[],3,1,3,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017728088,0.084871072,510,321,76.81
1031,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,3,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017756932,0.084944711,510,321,77.28
1032,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,3,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.01781125,0.085910836,490,318,76.13
1033,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017237991,0.083201124,489,318,74.66
1034,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017056472,0.081521701,486,318,86.16
1035,[],3,1,3,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017643125,0.084699238,510,321,78.27
1036,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,3,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017762873,0.085612386,510,321,78.87
1037,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,3,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017745492,0.084834596,490,318,76.37
1038,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017308345,0.082764926,489,318,74.9
1039,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017099469,0.083862885,486,318,75.9
1040,[],3,1,4,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017883683,0.085306709,510,321,96.69
1041,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,4,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017718892,0.086347033,510,321,97.1
1042,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,4,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017538258,0.086354183,490,318,94.9
1043,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017132141,0.082984073,489,318,94.16
1044,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,4,same,1,tanh,FALSE,2,FALSE,60,0.2,relu,Adam,0.017155107,0.083195875,486,318,104.01
1045,[],3,1,4,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017861735,0.085217481,510,321,97.78
1046,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,4,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017983671,0.089848738,510,321,99.04
1047,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,4,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017621312,0.085606174,490,318,95.73
1048,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017188137,0.082825288,489,318,94.39
1049,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,4,same,1,tanh,FALSE,3,FALSE,60,0.2,relu,Adam,0.017051761,0.082242227,486,318,95.73
1050,[],3,1,0,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.018212899,0.085834082,510,321,19.93
1051,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,0,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.01771227,0.085252862,510,321,20.96
1052,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,0,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017822048,0.084211572,490,318,20.43
1053,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017917666,0.084412496,489,318,19.19
1054,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017780646,0.083788123,486,318,20.81
1055,[],3,1,0,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017855,0.084462465,510,321,19.69
1056,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,0,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017637494,0.082457261,510,321,20.73
1057,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,0,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017901718,0.084047556,490,318,20.22
1058,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.018082784,0.088007369,489,318,19.15
1059,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017694383,0.084434179,486,318,20.75
1060,[],3,1,1,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.01810176,0.086175796,510,321,38.81
1061,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,1,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017519987,0.083529874,510,321,40.63
1062,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,1,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.018080666,0.084757744,490,318,39.55
1063,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.018013649,0.087715642,489,318,38.15
1064,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017396056,0.083781413,486,318,48.88
1065,[],3,1,1,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017871848,0.084827237,510,321,39.79
1066,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,1,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017674305,0.084937457,510,321,41.33
1067,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,1,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017917623,0.084652821,490,318,40.44
1068,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017811102,0.084825351,489,318,38.1
1069,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,1,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017368624,0.082641786,486,318,40.75
1070,[],3,1,2,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.018083055,0.085877709,510,321,58.17
1071,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,2,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.018000184,0.084247164,510,321,59.74
1072,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,2,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017841374,0.086745067,490,318,57.65
1073,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.01743193,0.083128094,489,318,56.46
1074,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017358238,0.08428811,486,318,58.09
1075,[],3,1,2,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.018044886,0.085846376,510,321,57.91
1076,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,2,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017565733,0.08417569,510,321,59.39
1077,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,2,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017517673,0.083925751,490,318,57.8
1078,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017231328,0.083675449,489,318,56.85
1079,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,2,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.01719906,0.082146691,486,318,57.9
1080,[],3,1,3,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017759704,0.084843853,510,321,77.37
1081,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,3,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017750593,0.084932348,510,321,87.48
1082,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,3,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.01769896,0.08528745,490,318,77.62
1083,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017303573,0.083196613,489,318,76.68
1084,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017104999,0.083114136,486,318,77.2
1085,[],3,1,3,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017940554,0.084895939,510,321,77.69
1086,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,3,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017405984,0.083881682,510,321,78.89
1087,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,3,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017618623,0.084071775,490,318,76.56
1088,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017286969,0.082944118,489,318,75.61
1089,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,3,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.01710692,0.082370415,486,318,76.8
1090,[],3,1,4,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017884002,0.084895681,510,321,97.43
1091,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,4,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017631911,0.084606007,510,321,98.32
1092,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,4,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017730701,0.085712513,490,318,104.85
1093,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017193667,0.083070275,489,318,96.2
1094,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,2,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.016939218,0.083397358,486,318,96.35
1095,[],3,1,4,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017840733,0.085165385,510,321,97.68
1096,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,4,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017466927,0.084264348,510,321,98.93
1097,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,4,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017913529,0.087765393,490,318,95.47
1098,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.01718448,0.082865975,489,318,95.47
1099,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,4,haar,32,2,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.017223646,0.084046235,486,318,96.05
1100,[],3,1,0,haar,32,3,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.018122385,0.088021596,510,321,20.04
1101,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,0,haar,32,3,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017940347,0.086622353,510,321,20.92
1102,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,1,0,haar,32,3,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.018150886,0.083547268,490,318,20.66
1103,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,3,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017997912,0.083869869,489,318,19.35
1104,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,1,0,haar,32,3,same,1,tanh,FALSE,2,FALSE,100,0.2,relu,Adam,0.017717412,0.083765458,486,318,20.91
1105,[],3,1,0,haar,32,3,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.018198423,0.085422118,510,321,19.54
1106,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",3,1,0,haar,32,3,same,1,tanh,FALSE,3,FALSE,100,0.2,relu,Adam,0.01755156,0.083211645,510,321,20.9
