,counter,col_selection,HISTORY,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,STEP_FACTOR,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,mre_3,mre_5,mre_10,train_samples,test_samples,train_time
231,231,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009294686828649049,0.05097080372633854,0.03259081385594048,0.03808938586038017,0.04154003570255707,2419,1659,145.44
232,232,[],3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008240093986771434,0.047435539683818646,0.030871905921938593,0.0363508716097788,0.040156915783529125,4841,2684,243.46
233,233,"['DR_REGENM_10', 'RI_REGENM_10']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008202948564173217,0.04815649084845018,0.031327818949435884,0.03686589457534091,0.04083445257204986,4746,2676,241.26
234,234,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008847475631312777,0.049499440734974295,0.032329311088699186,0.038150638018209136,0.042250826461693716,4731,2510,247.7
235,235,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008683651171825199,0.04977217762198567,0.03256587464840471,0.03836821797923362,0.042577208363637715,4586,2654,240.84
236,236,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008698204498998854,0.04999081401370817,0.032700886635381766,0.03852731309771761,0.04264816916424329,4732,2679,260.24
237,237,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007720614899734313,0.04539891365050412,0.02923203139148535,0.03421680119505292,0.03748293770678007,4729,2677,247.09
238,238,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007916602617295907,0.046609646112820806,0.03011286002283575,0.03523163976872376,0.0386430792514797,4719,2677,258.7
239,239,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008928691829957279,0.04981109813713505,0.03187488127032223,0.03739952698005899,0.040906753240126915,2419,1659,137.77
240,240,[],3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008146645697682387,0.04524338197018918,0.02952662506403852,0.03473984601710621,0.03864388794925636,4841,2684,257.67
241,241,"['DR_REGENM_10', 'RI_REGENM_10']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008109788118487221,0.04498092020258475,0.029324090565370158,0.034516716428844,0.038336690303636616,4746,2676,250.29
242,242,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008807783701871975,0.04825815444300245,0.03148587731750665,0.0370983339157292,0.04091988784009024,4731,2510,262.17
243,243,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008246298015237869,0.0461404311196183,0.030101027787127164,0.035363286188219316,0.039161268593049255,4586,2654,245.93
244,244,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008897918392687231,0.04921424609551512,0.03219399007921487,0.03794246558991588,0.04217553833911737,4732,2679,268.36
245,245,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007441775309789589,0.04288438260941327,0.027623223729084538,0.03229175927285244,0.03549952705101591,4729,2677,256.53
246,246,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007662848539349346,0.045021172967555076,0.02898176555780511,0.03385599096756545,0.0370801827594681,4719,2677,268.3
247,247,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008716569310518814,0.04780031313519417,0.030519264673886378,0.03549264205793118,0.0385927911059322,2419,1659,145.69
248,248,[],3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00810388845063326,0.04497350078048293,0.0292987306830659,0.03453152574102147,0.03826357430714903,4841,2684,243.44
249,249,"['DR_REGENM_10', 'RI_REGENM_10']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008059719931828403,0.044491269568430955,0.028912304459428908,0.034054632994139314,0.03781516720955688,4746,2676,240.91
250,250,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009006684462177747,0.04886714272121343,0.03184690448935739,0.03758038245077618,0.0417443686892238,4731,2510,247.98
251,251,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008365000399637662,0.04691239724458446,0.030597911034538215,0.035979281174998386,0.039946660569831316,4586,2654,240.94
252,252,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008487098442093749,0.04734391910913606,0.030891816201983502,0.03633918112362161,0.04037448546660706,4732,2679,260.57
253,253,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00735383823466125,0.04279830288226328,0.027427490078549787,0.032041800615414694,0.035142210158799855,4729,2677,247.81
254,254,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007602992094391153,0.045026498216432315,0.028931330326935945,0.03381147675259585,0.03703375755642984,4719,2677,262.59
255,255,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",3,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00896174367286133,0.04837557839118102,0.030878931839809404,0.035988435870901794,0.03910396297932551,2419,1659,139.28
256,256,[],5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008876554810517988,0.04787568577407872,0.03154976737307328,0.0372291168075497,0.04128214764552859,4714,2677,283.47
257,257,"['DR_REGENM_10', 'RI_REGENM_10']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00874149243782857,0.04712808479571201,0.03098010956500433,0.03662952301472907,0.040709088489678705,4611,2667,287.62
258,258,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009427663190210371,0.051258275895272494,0.03358446935413578,0.0397380921470425,0.04397423007936587,4598,2504,294.18
259,259,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008939040713521657,0.05268744458831593,0.03435644321996776,0.040551930231924924,0.045011666688668114,4444,2645,283.28
260,260,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009112222515610401,0.048654193774150284,0.03211819536345821,0.03806616693799895,0.042314377389224216,4601,2671,307.32
261,261,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.0076603028436258765,0.04413608992827568,0.028633591985161747,0.03360004327430511,0.037019521808789556,4599,2668,292.47
262,262,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007619625105127996,0.044750426103965006,0.029043892369877387,0.034110722169837154,0.037302653674140096,4588,2668,310.0
263,263,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008631476296282553,0.050099207326115135,0.03189621147543277,0.03737363159648834,0.0403307609766503,2263,1586,156.93
264,264,[],5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009154062023441257,0.051363665847102495,0.0334610691876613,0.039461530031547405,0.043500213629022365,4714,2677,264.92
265,265,"['DR_REGENM_10', 'RI_REGENM_10']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009024331613284343,0.04993139137398846,0.032516790701699744,0.03838087787906646,0.042434394491390984,4611,2667,266.33
266,266,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009960892890376471,0.05378818215345514,0.035135940571519246,0.04144829102218115,0.045863127192707784,4598,2504,271.08
267,267,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00900865491734826,0.050885269714531264,0.033131607995184824,0.038969185998418386,0.04284012590630221,4444,2645,264.16
268,268,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009322707363802031,0.053495829065923636,0.03500394609906126,0.041252493911440556,0.045551186151366,4601,2671,287.92
269,269,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008115734670835621,0.045933331713833694,0.029600376994593773,0.034652052108805724,0.03800827992361139,4599,2668,274.64
270,270,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008452025098649393,0.04782239017386022,0.03097541660816809,0.03643215926470586,0.04010610856237403,4588,2668,295.24
271,271,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009641448869885497,0.05047896376745109,0.03251514292659472,0.038216179307769105,0.041829349195928026,2263,1586,149.07
272,272,[],5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00844324884102645,0.04529609319220193,0.02950565059770497,0.03483814514138743,0.038461755281236236,4714,2677,289.71
273,273,"['DR_REGENM_10', 'RI_REGENM_10']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008477061922144716,0.04692400075163977,0.030603841258092634,0.0361477661690097,0.04000576514831418,4611,2667,284.45
274,274,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009287289857532601,0.04938743078407884,0.03237456046075712,0.03835854373545601,0.04255278274897568,4598,2504,295.7
275,275,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008276090133236963,0.04547259766406934,0.029628067323224767,0.03492523816116799,0.03856910793226567,4444,2645,285.41
276,276,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008645619482755182,0.04743364371743042,0.031031258636617844,0.036686689824843945,0.04065045172344855,4601,2671,308.91
277,277,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00729706167684961,0.04299357651563999,0.027646546215230484,0.032422720903812374,0.03554165852145197,4599,2668,292.68
278,278,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.0075424055380322996,0.04376702756934416,0.028172334285547534,0.03303695994250329,0.03611131339991931,4588,2668,313.42
279,279,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008480185182664036,0.048796086283761655,0.030892218401602577,0.03606244627297527,0.03890232720507824,2263,1586,159.76
280,280,[],5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00874250016393051,0.04895725676287467,0.031735563741208846,0.03739117583483057,0.04119287052381495,4714,2677,266.35
281,281,"['DR_REGENM_10', 'RI_REGENM_10']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008842621850252324,0.04862805641118423,0.031519658132642556,0.037135192843418686,0.040963628384001076,4611,2667,267.2
282,282,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009477648468144351,0.050802516632595524,0.03300902627315398,0.038902566290134485,0.04284403113143227,4598,2504,275.21
283,283,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008831585509961892,0.04755905093085057,0.030770311259313458,0.03624829988607489,0.03996579674070444,4444,2645,264.81
284,284,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009487415134076225,0.05140471341896967,0.03357067114315305,0.039617548470609956,0.043724323457623976,4601,2671,286.42
285,285,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007710702212774389,0.044328258551034866,0.028398000323404452,0.03318352215253531,0.0362024536837662,4599,2668,272.75
286,286,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008016925360696675,0.04601212494994073,0.029605203972135515,0.03468312982139055,0.0379905731368427,4588,2668,301.31
287,287,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009005034184118493,0.04951950272788193,0.03161549124361808,0.03696907055901336,0.03986368463906843,2263,1586,149.73
288,288,[],5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008498710713693906,0.04843689879743149,0.031660667101746656,0.03729921329272094,0.04128796108255291,4714,2677,291.15
289,289,"['DR_REGENM_10', 'RI_REGENM_10']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008976553071626682,0.051346386922659984,0.03344012739230666,0.03949050239178014,0.04370708806318326,4611,2667,295.0
290,290,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009831759876493606,0.052038632244941,0.03423651287649291,0.040543974899156184,0.04490516812080204,4598,2504,302.16
291,291,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009114784382137038,0.049304392913135736,0.032205626092780944,0.03803372007100709,0.0420575314890141,4444,2645,292.67
292,292,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008992548622824836,0.04732335338754809,0.031138420499096552,0.0368631418717326,0.040950801635750614,4601,2671,313.46
293,293,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00764778352819814,0.04385563932474959,0.028396447035671978,0.033280462500496835,0.036616819061065224,4599,2668,299.26
294,294,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007769911808431646,0.045762859051648425,0.029689479931747864,0.03481759347449353,0.038179105508335774,4588,2668,319.1
295,295,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00861700009112986,0.050166127158052874,0.03190710796594644,0.0373982945615118,0.040532254293306286,2263,1586,161.46
296,296,[],5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008737323428332153,0.04714397906843154,0.030868255039135525,0.03643040896084573,0.0402046408907024,4714,2677,271.24
297,297,"['DR_REGENM_10', 'RI_REGENM_10']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009023031530699235,0.04698514640463329,0.03090695799182906,0.036554367563495636,0.04051428372670206,4611,2667,267.85
298,298,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009811375325845192,0.05103149811995354,0.03356184420523371,0.03971346197805909,0.044033904233062804,4598,2504,280.07
299,299,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008353801400035592,0.04860660296049838,0.03160626273324065,0.03716786298541022,0.041088406275190656,4444,2645,272.2
300,300,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00897703787546824,0.05116368677881407,0.03349721890378172,0.03948670748516663,0.04370217557313096,4601,2671,292.64
301,301,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007770960286505629,0.04552673619411078,0.029500795973977867,0.0346134182103895,0.038070558761714765,4599,2668,277.7
302,302,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007818324551691406,0.04527113037095277,0.02935606283845944,0.03455818634927694,0.03815586352034117,4588,2668,299.02
303,303,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009021710868231166,0.05005845528358552,0.031992323552440007,0.0375790225106396,0.04083994978627515,2263,1586,151.95
304,304,[],5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008667703842448866,0.045499516024869596,0.029732894760909043,0.03521782165828917,0.03894518740721168,4714,2677,293.16
305,305,"['DR_REGENM_10', 'RI_REGENM_10']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008430911512353239,0.04650789514815158,0.030301826756592824,0.03576487770533531,0.03953075004427072,4611,2667,298.3
306,306,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008875344741741056,0.050414711343059186,0.032858673807501446,0.03872945403288154,0.04277927017872597,4598,2504,303.98
307,307,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008236924578440906,0.045724398176021225,0.029743625109201654,0.03504935206776425,0.03871199275074945,4444,2645,295.27
308,308,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00885593346251589,0.048976804195747764,0.03199247807981393,0.037778515609675566,0.041649821417844186,4601,2671,312.68
309,309,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007204723243297257,0.04206251761020986,0.027055163752360598,0.03172677043622828,0.03474129672027538,4599,2668,302.14
310,310,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007688844112940399,0.04439829076837677,0.02854655404736406,0.03349298561455412,0.03657785254459773,4588,2668,318.18
