,counter,col_selection,HISTORY,STEP_FACTOR,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,LEVEL,WAVELET,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
77,77,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016746946681387452,0.0816906934977244,534,332,87.73
78,78,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01730758516375719,0.0838149896733418,533,332,86.85
79,79,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016845413093506408,0.0821860178129019,532,332,86.82
80,80,[],1,1,32,3,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017695094144619457,0.0848878680696997,546,333,88.49
81,81,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017632358429460704,0.08604843375409646,546,333,86.09
82,82,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017053238552494188,0.0824343514735927,534,332,86.23
83,83,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017303550183268176,0.08275298374206361,533,332,85.0
84,84,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01679870596708402,0.0823493249125699,532,332,84.9
85,85,[],1,1,32,3,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017702857115447883,0.08500720086084286,546,333,84.79
86,86,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017585175337847384,0.0847974791855047,546,333,87.97
87,87,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01729459721288467,0.08219573032433568,534,332,85.55
88,88,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017312977046935844,0.08327321424196832,533,332,85.0
89,89,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01701078562788977,0.08131184608306305,532,332,84.98
90,90,[],1,1,32,3,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017808125641820723,0.08647108425762917,546,333,115.24
91,91,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.018051180751614097,0.08658657933525848,546,333,117.96
92,92,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01733988932206177,0.08311916305168879,534,332,117.08
93,93,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017303898920680433,0.08369451898755896,533,332,114.79
94,94,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017077718819070706,0.08338992305507183,532,332,114.44
95,95,[],1,1,32,3,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017951254984995398,0.08689528622965101,546,333,112.16
96,96,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017956341552829363,0.08723340436544588,546,333,116.76
97,97,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017256627556051632,0.0832597817123795,534,332,113.93
98,98,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017648371659600513,0.08422045902518223,533,332,112.05
99,99,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.0172491551005863,0.08456839319896362,532,332,112.85
100,100,[],1,1,32,3,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01781966093608863,0.08677044726130528,546,333,112.84
101,101,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017929550327414757,0.08555720733131877,546,333,117.86
102,102,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017838143587743202,0.08341776755418798,534,332,113.71
103,103,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017283953240951874,0.08390350309283315,533,332,113.35
104,104,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.016892090011749426,0.0816905321728503,532,332,112.97
105,105,[],1,1,32,3,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.018109856365690326,0.08767006424696432,546,333,144.16
106,106,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01763951015653958,0.08782113835494706,546,333,150.18
107,107,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017930048424625113,0.0868762399783068,534,332,146.13
108,108,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017394006315668946,0.08437050711576068,533,332,144.45
109,109,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017207607554621068,0.08292511904460334,532,332,144.3
110,110,[],1,1,32,3,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01837189899672192,0.08949922415466627,546,333,148.87
111,111,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017663317003132097,0.08774254564778725,546,333,143.56
112,112,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01816387511012142,0.08767994827818672,534,332,143.38
113,113,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017382653910088947,0.0847807204452022,533,332,142.53
114,114,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017110314341936605,0.08346831106909161,532,332,146.94
115,115,[],1,1,32,3,same,1,relu,True,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.018444272327274698,0.0890575428171888,546,333,146.02
116,116,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,True,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017626921764283772,0.08798994609455241,546,333,142.89
117,117,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,True,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01801833450514243,0.08785812315222807,534,332,142.37
118,118,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01728667499475208,0.08430010967971874,533,332,143.8
119,119,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,True,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01677461247343722,0.08294529358066349,532,332,149.04
120,120,[],1,1,32,4,same,1,relu,True,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01769816466253501,0.08479500321955283,546,333,62.65
121,121,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,True,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017540816023168045,0.08442027493478846,546,333,62.73
122,122,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,True,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017190429805148726,0.08323199470316414,534,332,62.43
123,123,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017172434483324235,0.08300077833613409,533,332,62.2
124,124,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.016657366571785348,0.08133039028872466,532,332,62.42
125,125,[],1,1,32,4,same,1,relu,True,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.0177565646449286,0.08512180127545929,546,333,60.66
126,126,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,True,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01748933593882301,0.0847277694126653,546,333,60.17
127,127,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,True,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01701909641372732,0.08090207276286335,534,332,60.79
128,128,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017307968997990832,0.08384798462344135,533,332,60.43
129,129,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01720215220982116,0.0814952839545215,532,332,60.83
130,130,[],1,1,32,4,same,1,relu,True,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017654740382147805,0.08453441904152059,546,333,60.15
131,131,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,True,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017604170261888482,0.08483277944441205,546,333,65.38
132,132,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,True,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017158393101376495,0.08216267453645382,534,332,61.45
133,133,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017353804836896813,0.08316930319718235,533,332,60.21
134,134,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.016642791230218463,0.0806129389647366,532,332,60.48
135,135,[],1,1,32,4,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017772777884791004,0.08595503337230734,546,333,91.69
136,136,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017539331510619628,0.08624082148847023,546,333,90.04
137,137,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017223157265968445,0.08410043352892002,534,332,91.72
138,138,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01725464616066185,0.0824477526258185,533,332,90.47
139,139,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016767837404235042,0.08120911481144791,532,332,90.9
140,140,[],1,1,32,4,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017699329684232316,0.08512266188068121,546,333,93.98
141,141,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017660833898852764,0.08451510266856471,546,333,89.79
142,142,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017108456754862215,0.08311807580228134,534,332,90.16
143,143,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017344929883587837,0.08353023369869253,533,332,88.65
144,144,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016900689554894766,0.08316246329974902,532,332,89.24
145,145,[],1,1,32,4,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01774159193956283,0.08510602340553278,546,333,89.27
146,146,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01772078572053193,0.08665539610182216,546,333,87.23
147,147,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.018299478276090877,0.08555763725146955,534,332,88.25
148,148,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017259514198488733,0.08331261892195549,533,332,88.65
149,149,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016730144263495034,0.08144407624685816,532,332,95.27
150,150,[],1,1,32,4,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01784809033635385,0.08667322447103003,546,333,122.31
151,151,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017845342571817933,0.08685144992814886,546,333,120.06
152,152,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017388137143502617,0.08422065077252577,534,332,120.54
153,153,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017318274001800284,0.08321329630208449,533,332,119.75
154,154,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,True,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01681273336320605,0.08145975496348203,532,332,120.47
155,155,[],1,1,32,4,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017965607644431215,0.08649451117567279,546,333,118.44
156,156,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01793959435522252,0.08555004181737677,546,333,124.0
157,157,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,True,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017443166226269742,0.08345695637788034,534,332,121.24
