,counter,col_selection,HISTORY,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,STEP_FACTOR,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
1167,1167,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,7,False,1,False,1,80,relu,0.2,100,relu,0.0001,0.017058230059748113,0.081261324142169,533,332,60.89
1168,1168,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,7,False,1,False,1,80,relu,0.2,100,relu,0.0001,0.016538656732423312,0.08051338157979465,532,332,62.08
1169,1169,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,7,False,1,False,1,80,relu,0.2,100,relu,0.0001,0.017581085433465135,0.0841939389941524,532,332,62.03
1170,1170,[],1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.017687690193649852,0.0846178150168002,546,333,62.52
1171,1171,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01773924762889583,0.08508559583243502,546,333,63.58
1172,1172,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.019446119139182018,0.09241291990914709,268,183,38.85
1173,1173,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.02013327080320431,0.096111307515242,268,183,39.41
1174,1174,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01992759260533289,0.0940525853170234,260,182,48.93
1175,1175,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.019179254906765572,0.09312892946701455,260,182,39.39
1176,1176,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.017863758632569053,0.08599961182343246,536,331,65.04
1177,1177,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.017956876054672107,0.08484252504041279,534,315,65.85
1178,1178,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.017640427465741695,0.08460185417571733,510,327,62.97
1179,1179,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01740011832739233,0.08289672481643429,534,332,65.74
1180,1180,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01719690503409787,0.08249338667990413,533,332,64.25
1181,1181,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.016286725069125305,0.0807986121036533,532,332,65.8
1182,1182,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.016835107166577858,0.081149612894067,532,332,67.02
1183,1183,[],1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01764158529129488,0.08523956083861138,546,333,61.54
1184,1184,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.017776764791355495,0.08552198532591956,546,333,61.41
1185,1185,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.019805309050285352,0.09454946369602846,268,183,37.95
1186,1186,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.02011447775915142,0.09852239279617526,268,183,38.46
1187,1187,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01957948649463137,0.09620036638071955,260,182,37.1
1188,1188,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01953017214497388,0.09422112564943189,260,182,36.81
1189,1189,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01793474714039781,0.08491498849274415,536,331,60.76
1190,1190,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.018064731803895083,0.08581585377075482,534,315,61.18
1191,1191,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.017775870810521604,0.08249709535036684,510,327,58.67
1192,1192,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.016897801517493295,0.08129453800574772,534,332,61.72
1193,1193,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01711789271696631,0.08203849486399094,533,332,60.86
1194,1194,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.016706023006691936,0.08139073314489759,532,332,61.75
1195,1195,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01732691393869499,0.08227765530634215,532,332,62.91
1196,1196,[],1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01776838270514717,0.08363936799260206,546,333,60.17
1197,1197,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.017754140876451843,0.08658932981195726,546,333,59.69
1198,1198,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.019638898649251252,0.09041261098324635,268,183,37.11
1199,1199,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.020115054605306604,0.09584434381488746,268,183,37.67
1200,1200,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.019023679613096044,0.09093398416552015,260,182,36.79
1201,1201,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.019438742365061858,0.09181980190214115,260,182,36.49
1202,1202,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.018104399073342096,0.08612987101296088,536,331,60.06
1203,1203,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.017903774990563243,0.08484218285156889,534,315,60.38
1204,1204,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01791507745161492,0.08435315277822134,510,327,58.08
1205,1205,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01757563785798639,0.08205612877139132,534,332,60.88
1206,1206,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01726381381901952,0.08188978476436906,533,332,60.07
1207,1207,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.016770718131784393,0.08041960234049964,532,332,60.7
1208,1208,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.001,0.01706779290781303,0.08208835769127434,532,332,62.41
1209,1209,[],1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017645627292502172,0.08478300565800134,546,333,63.87
1210,1210,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017843685966141914,0.0862078166585517,546,333,63.8
1211,1211,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.01981055525382903,0.09575146127151779,268,183,39.47
1212,1212,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.019840507560243067,0.09477020289632025,268,183,39.93
1213,1213,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.019419398275691467,0.09391245408617706,260,182,38.74
1214,1214,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.01927147443635531,0.09380367947463863,260,182,38.51
1215,1215,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017871022866650245,0.086048351302483,536,331,63.08
1216,1216,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017792274007376173,0.08403915994832573,534,315,64.43
1217,1217,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017622911192894764,0.08330598897972982,510,327,61.89
1218,1218,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.01693653448288171,0.0814444878243086,534,332,64.81
1219,1219,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017117484046865507,0.08185473676541863,533,332,63.8
1220,1220,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.016427657146729637,0.08051157161782588,532,332,75.36
1221,1221,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,3,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017124084981491674,0.08204684864422576,532,332,67.98
1222,1222,[],1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017619871409547096,0.08488918852279626,546,333,63.12
1223,1223,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017650233159299644,0.08614891373759603,546,333,62.33
1224,1224,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.01972131483642901,0.09054019445634709,268,183,38.64
1225,1225,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.020236714421398766,0.09160067160130049,268,183,39.12
1226,1226,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.019894095585330285,0.09533138837345279,260,182,38.23
1227,1227,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.019404397729261585,0.09285904904892837,260,182,37.87
1228,1228,"['DR_REGENM_10', 'RI_REGENM_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017921851215170457,0.08582688705839782,536,331,62.97
1229,1229,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.01780434736254227,0.08475371108946292,534,315,62.92
1230,1230,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017756294075519402,0.08306265517327073,510,327,60.07
1231,1231,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.016954176186877147,0.08188066310288039,534,332,63.03
1232,1232,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017113642093380423,0.0812367793137076,533,332,61.29
1233,1233,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.016751786126579286,0.0807095565195331,532,332,62.65
1234,1234,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,64,3,same,1,relu,True,5,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.016941697356162626,0.08178674991128904,532,332,63.55
1235,1235,[],1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.017769069120749797,0.0842497062982085,546,333,61.34
1236,1236,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.01763076246120408,0.08542218564497221,546,333,60.5
1237,1237,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.020009754948622192,0.09298824047127066,268,183,37.55
1238,1238,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.019933150570000738,0.09510872733286437,268,183,37.99
1239,1239,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos', 'FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', '181', '192', '226', '262', '288', '317', '373', '380', '532']",1,64,3,same,1,relu,True,7,False,1,False,1,100,tanh,0.2,100,relu,0.0005,0.018691366280353824,0.09171507782409381,260,182,37.21
